batchCode,batchIndex,bookCode,partCode,canonicalProductionIndex,nodeCode,titleZhHans,mappingState,publicationState
BATCH-038,15,BOOK-5,P15,686,KN-B4-P15-059,稳定先于意义,MANUSCRIPT_CORPUS_NOT_AVAILABLE_IN_CURRENT_INPUT,UNPUBLISHED
BATCH-038,16,BOOK-5,P15,687,KN-B4-P15-060,结束只是组织形式的结束,MANUSCRIPT_CORPUS_NOT_AVAILABLE_IN_CURRENT_INPUT,UNPUBLISHED
BATCH-038,17,BOOK-5,P15,688,KN-B4-P15-061,连续性超越形式,MANUSCRIPT_CORPUS_NOT_AVAILABLE_IN_CURRENT_INPUT,UNPUBLISHED
BATCH-038,18,BOOK-5,P15,689,KN-B4-P15-062,未来 Runtime,MANUSCRIPT_CORPUS_NOT_AVAILABLE_IN_CURRENT_INPUT,UNPUBLISHED
BATCH-038,19,BOOK-5,P15,690,KN-B4-P15-063,PHI OS 连续性原理,MANUSCRIPT_CORPUS_NOT_AVAILABLE_IN_CURRENT_INPUT,UNPUBLISHED
BATCH-038,20,BOOK-5,P15,691,KN-B4-P15-064,Reality 如何持续演化,MANUSCRIPT_CORPUS_NOT_AVAILABLE_IN_CURRENT_INPUT,UNPUBLISHED
BATCH-038,21,BOOK-5,P15,692,KN-B4-P15-065,Runtime 如何持续演化,MANUSCRIPT_CORPUS_NOT_AVAILABLE_IN_CURRENT_INPUT,UNPUBLISHED
BATCH-038,22,BOOK-5,P15,693,KN-B4-P15-066,文明如何持续演化,MANUSCRIPT_CORPUS_NOT_AVAILABLE_IN_CURRENT_INPUT,UNPUBLISHED
BATCH-038,23,BOOK-5,P15,694,KN-B4-P15-067,Reading 永远不会结束,MANUSCRIPT_CORPUS_NOT_AVAILABLE_IN_CURRENT_INPUT,UNPUBLISHED
BATCH-038,24,BOOK-5,P15,695,KN-B4-P15-068,Navigation 永远不会结束,MANUSCRIPT_CORPUS_NOT_AVAILABLE_IN_CURRENT_INPUT,UNPUBLISHED
BATCH-039,1,BOOK-5,P15,696,KN-B4-P15-069,Reality 永远不会结束,MANUSCRIPT_CORPUS_NOT_AVAILABLE_IN_CURRENT_INPUT,UNPUBLISHED
BATCH-039,2,BOOK-5,P15,697,KN-B4-P15-070,PHI OS 为什么存在,MANUSCRIPT_CORPUS_NOT_AVAILABLE_IN_CURRENT_INPUT,UNPUBLISHED
BATCH-039,3,BOOK-5,P15,698,KN-B4-P15-071,世界将如何继续,MANUSCRIPT_CORPUS_NOT_AVAILABLE_IN_CURRENT_INPUT,UNPUBLISHED
BATCH-039,4,BOOK-5,P13,810,KN-B5-P13-076,证据来源,MANUSCRIPT_CORPUS_NOT_AVAILABLE_IN_CURRENT_INPUT,UNPUBLISHED
BATCH-039,5,BOOK-5,P13,811,KN-B5-P13-077,投影来源,MANUSCRIPT_CORPUS_NOT_AVAILABLE_IN_CURRENT_INPUT,UNPUBLISHED
BATCH-039,6,BOOK-5,P13,812,KN-B5-P13-078,投影尺度,MANUSCRIPT_CORPUS_NOT_AVAILABLE_IN_CURRENT_INPUT,UNPUBLISHED
BATCH-039,7,BOOK-5,P13,813,KN-B5-P13-079,读取对象,MANUSCRIPT_CORPUS_NOT_AVAILABLE_IN_CURRENT_INPUT,UNPUBLISHED
BATCH-039,8,BOOK-5,P13,814,KN-B5-P13-080,读取尺度,MANUSCRIPT_CORPUS_NOT_AVAILABLE_IN_CURRENT_INPUT,UNPUBLISHED
BATCH-039,9,BOOK-5,P13,815,KN-B5-P13-081,投影进入读取,MANUSCRIPT_CORPUS_NOT_AVAILABLE_IN_CURRENT_INPUT,UNPUBLISHED
BATCH-039,10,BOOK-5,P13,816,KN-B5-P13-082,读取一致性,MANUSCRIPT_CORPUS_NOT_AVAILABLE_IN_CURRENT_INPUT,UNPUBLISHED
BATCH-039,11,BOOK-5,P13,817,KN-B5-P13-083,读取版本,MANUSCRIPT_CORPUS_NOT_AVAILABLE_IN_CURRENT_INPUT,UNPUBLISHED
BATCH-039,12,BOOK-5,P13,818,KN-B5-P13-084,解释比较,MANUSCRIPT_CORPUS_NOT_AVAILABLE_IN_CURRENT_INPUT,UNPUBLISHED
BATCH-039,13,BOOK-5,P13,819,KN-B5-P13-085,投影治理,MANUSCRIPT_CORPUS_NOT_AVAILABLE_IN_CURRENT_INPUT,UNPUBLISHED
BATCH-039,14,BOOK-5,P13,820,KN-B5-P13-086,读取作为重建,MANUSCRIPT_CORPUS_NOT_AVAILABLE_IN_CURRENT_INPUT,UNPUBLISHED
BATCH-039,15,BOOK-5,P13,821,KN-B5-P13-087,读取作为参与,MANUSCRIPT_CORPUS_NOT_AVAILABLE_IN_CURRENT_INPUT,UNPUBLISHED
BATCH-039,16,BOOK-5,P13,822,KN-B5-P13-088,读取作为影响,MANUSCRIPT_CORPUS_NOT_AVAILABLE_IN_CURRENT_INPUT,UNPUBLISHED
BATCH-039,17,BOOK-5,P13,823,KN-B5-P13-089,读取与决定,MANUSCRIPT_CORPUS_NOT_AVAILABLE_IN_CURRENT_INPUT,UNPUBLISHED
BATCH-039,18,BOOK-5,P14,824,KN-B5-P14-053,压力诊断,MANUSCRIPT_CORPUS_NOT_AVAILABLE_IN_CURRENT_INPUT,UNPUBLISHED
BATCH-039,19,BOOK-5,P14,825,KN-B5-P14-054,漂移诊断,MANUSCRIPT_CORPUS_NOT_AVAILABLE_IN_CURRENT_INPUT,UNPUBLISHED
BATCH-039,20,BOOK-5,P14,826,KN-B5-P14-055,碎裂诊断,MANUSCRIPT_CORPUS_NOT_AVAILABLE_IN_CURRENT_INPUT,UNPUBLISHED
BATCH-039,21,BOOK-5,P14,827,KN-B5-P14-056,饱和诊断,MANUSCRIPT_CORPUS_NOT_AVAILABLE_IN_CURRENT_INPUT,UNPUBLISHED
BATCH-039,22,BOOK-5,P14,828,KN-B5-P14-057,停滞诊断,MANUSCRIPT_CORPUS_NOT_AVAILABLE_IN_CURRENT_INPUT,UNPUBLISHED
BATCH-039,23,BOOK-5,P14,829,KN-B5-P14-058,结构失配诊断,MANUSCRIPT_CORPUS_NOT_AVAILABLE_IN_CURRENT_INPUT,UNPUBLISHED
BATCH-039,24,BOOK-5,P14,830,KN-B5-P14-059,方向边界,MANUSCRIPT_CORPUS_NOT_AVAILABLE_IN_CURRENT_INPUT,UNPUBLISHED
BATCH-040,1,BOOK-5,P14,831,KN-B5-P14-060,路径形成,MANUSCRIPT_CORPUS_NOT_AVAILABLE_IN_CURRENT_INPUT,UNPUBLISHED
BATCH-040,2,BOOK-5,P14,832,KN-B5-P14-061,最小改变路径,MANUSCRIPT_CORPUS_NOT_AVAILABLE_IN_CURRENT_INPUT,UNPUBLISHED
BATCH-040,3,BOOK-5,P14,833,KN-B5-P14-062,结构调整路径,MANUSCRIPT_CORPUS_NOT_AVAILABLE_IN_CURRENT_INPUT,UNPUBLISHED
BATCH-040,4,BOOK-5,P14,834,KN-B5-P14-063,路径依赖,MANUSCRIPT_CORPUS_NOT_AVAILABLE_IN_CURRENT_INPUT,UNPUBLISHED
BATCH-040,5,BOOK-5,P14,835,KN-B5-P14-064,路径可逆性,MANUSCRIPT_CORPUS_NOT_AVAILABLE_IN_CURRENT_INPUT,UNPUBLISHED
BATCH-040,6,BOOK-5,P14,836,KN-B5-P14-065,风险与机会,MANUSCRIPT_CORPUS_NOT_AVAILABLE_IN_CURRENT_INPUT,UNPUBLISHED
BATCH-040,7,BOOK-5,P14,837,KN-B5-P14-066,决定窗口,MANUSCRIPT_CORPUS_NOT_AVAILABLE_IN_CURRENT_INPUT,UNPUBLISHED
BATCH-040,8,BOOK-5,P14,838,KN-B5-P14-067,适应性决定,MANUSCRIPT_CORPUS_NOT_AVAILABLE_IN_CURRENT_INPUT,UNPUBLISHED
BATCH-040,9,BOOK-5,P14,839,KN-B5-P14-068,决定边界,MANUSCRIPT_CORPUS_NOT_AVAILABLE_IN_CURRENT_INPUT,UNPUBLISHED
BATCH-040,10,BOOK-5,P14,840,KN-B5-P14-069,行动尺度,MANUSCRIPT_CORPUS_NOT_AVAILABLE_IN_CURRENT_INPUT,UNPUBLISHED
BATCH-040,11,BOOK-5,P14,841,KN-B5-P14-070,行动顺序,MANUSCRIPT_CORPUS_NOT_AVAILABLE_IN_CURRENT_INPUT,UNPUBLISHED
BATCH-040,12,BOOK-5,P14,842,KN-B5-P14-071,行动资源,MANUSCRIPT_CORPUS_NOT_AVAILABLE_IN_CURRENT_INPUT,UNPUBLISHED
BATCH-040,13,BOOK-5,P14,843,KN-B5-P14-072,行动权限,MANUSCRIPT_CORPUS_NOT_AVAILABLE_IN_CURRENT_INPUT,UNPUBLISHED
BATCH-040,14,BOOK-5,P14,844,KN-B5-P14-073,结构行动,MANUSCRIPT_CORPUS_NOT_AVAILABLE_IN_CURRENT_INPUT,UNPUBLISHED
BATCH-040,15,BOOK-5,P14,845,KN-B5-P14-074,多运行行动,MANUSCRIPT_CORPUS_NOT_AVAILABLE_IN_CURRENT_INPUT,UNPUBLISHED
BATCH-040,16,BOOK-5,P14,846,KN-B5-P14-075,行动停止条件,MANUSCRIPT_CORPUS_NOT_AVAILABLE_IN_CURRENT_INPUT,UNPUBLISHED
BATCH-040,17,BOOK-5,P14,847,KN-B5-P14-076,专业诊断,MANUSCRIPT_CORPUS_NOT_AVAILABLE_IN_CURRENT_INPUT,UNPUBLISHED
BATCH-040,18,BOOK-5,P14,848,KN-B5-P14-077,跨专业协作,MANUSCRIPT_CORPUS_NOT_AVAILABLE_IN_CURRENT_INPUT,UNPUBLISHED
BATCH-040,19,BOOK-5,P14,849,KN-B5-P14-078,预期结果,MANUSCRIPT_CORPUS_NOT_AVAILABLE_IN_CURRENT_INPUT,UNPUBLISHED
BATCH-040,20,BOOK-5,P14,850,KN-B5-P14-079,非预期结果,MANUSCRIPT_CORPUS_NOT_AVAILABLE_IN_CURRENT_INPUT,UNPUBLISHED
BATCH-040,21,BOOK-5,P14,851,KN-B5-P14-080,结果延迟,MANUSCRIPT_CORPUS_NOT_AVAILABLE_IN_CURRENT_INPUT,UNPUBLISHED
BATCH-040,22,BOOK-5,P14,852,KN-B5-P14-081,结果冲突,MANUSCRIPT_CORPUS_NOT_AVAILABLE_IN_CURRENT_INPUT,UNPUBLISHED
BATCH-040,23,BOOK-5,P14,853,KN-B5-P14-082,下一运行条件,MANUSCRIPT_CORPUS_NOT_AVAILABLE_IN_CURRENT_INPUT,UNPUBLISHED
BATCH-040,24,BOOK-5,P15,854,KN-B5-P15-072,闭合条件,MANUSCRIPT_CORPUS_NOT_AVAILABLE_IN_CURRENT_INPUT,UNPUBLISHED
BATCH-041,1,BOOK-5,P15,855,KN-B5-P15-073,收束出现,MANUSCRIPT_CORPUS_NOT_AVAILABLE_IN_CURRENT_INPUT,UNPUBLISHED
BATCH-041,2,BOOK-5,P15,856,KN-B5-P15-074,未完成状态,MANUSCRIPT_CORPUS_NOT_AVAILABLE_IN_CURRENT_INPUT,UNPUBLISHED
BATCH-041,3,BOOK-5,P15,857,KN-B5-P15-075,责任归位,MANUSCRIPT_CORPUS_NOT_AVAILABLE_IN_CURRENT_INPUT,UNPUBLISHED
BATCH-041,4,BOOK-5,P15,858,KN-B5-P15-076,未解决运行,MANUSCRIPT_CORPUS_NOT_AVAILABLE_IN_CURRENT_INPUT,UNPUBLISHED
BATCH-041,5,BOOK-5,P15,859,KN-B5-P15-077,遗留责任,MANUSCRIPT_CORPUS_NOT_AVAILABLE_IN_CURRENT_INPUT,UNPUBLISHED
BATCH-041,6,BOOK-5,P15,860,KN-B5-P15-078,收束边界,MANUSCRIPT_CORPUS_NOT_AVAILABLE_IN_CURRENT_INPUT,UNPUBLISHED
BATCH-041,7,BOOK-5,P15,861,KN-B5-P15-079,现实残留,MANUSCRIPT_CORPUS_NOT_AVAILABLE_IN_CURRENT_INPUT,UNPUBLISHED
BATCH-041,8,BOOK-5,P15,862,KN-B5-P15-080,关系残留,MANUSCRIPT_CORPUS_NOT_AVAILABLE_IN_CURRENT_INPUT,UNPUBLISHED
BATCH-041,9,BOOK-5,P15,863,KN-B5-P15-081,制度残留,MANUSCRIPT_CORPUS_NOT_AVAILABLE_IN_CURRENT_INPUT,UNPUBLISHED
BATCH-041,10,BOOK-5,P15,864,KN-B5-P15-082,金融残留,MANUSCRIPT_CORPUS_NOT_AVAILABLE_IN_CURRENT_INPUT,UNPUBLISHED
BATCH-041,11,BOOK-5,P15,865,KN-B5-P15-083,残留负载,MANUSCRIPT_CORPUS_NOT_AVAILABLE_IN_CURRENT_INPUT,UNPUBLISHED
BATCH-041,12,BOOK-5,P15,866,KN-B5-P15-084,运行记忆,MANUSCRIPT_CORPUS_NOT_AVAILABLE_IN_CURRENT_INPUT,UNPUBLISHED
BATCH-041,13,BOOK-5,P15,867,KN-B5-P15-085,关系记忆,MANUSCRIPT_CORPUS_NOT_AVAILABLE_IN_CURRENT_INPUT,UNPUBLISHED
BATCH-041,14,BOOK-5,P15,868,KN-B5-P15-086,人工记忆,MANUSCRIPT_CORPUS_NOT_AVAILABLE_IN_CURRENT_INPUT,UNPUBLISHED
BATCH-041,15,BOOK-5,P15,869,KN-B5-P15-087,记忆压缩,MANUSCRIPT_CORPUS_NOT_AVAILABLE_IN_CURRENT_INPUT,UNPUBLISHED
BATCH-041,16,BOOK-5,P15,870,KN-B5-P15-088,记忆失真,MANUSCRIPT_CORPUS_NOT_AVAILABLE_IN_CURRENT_INPUT,UNPUBLISHED
BATCH-041,17,BOOK-5,P15,871,KN-B5-P15-089,记忆边界,MANUSCRIPT_CORPUS_NOT_AVAILABLE_IN_CURRENT_INPUT,UNPUBLISHED
BATCH-041,18,BOOK-5,P15,872,KN-B5-P15-090,承接出现,MANUSCRIPT_CORPUS_NOT_AVAILABLE_IN_CURRENT_INPUT,UNPUBLISHED
BATCH-041,19,BOOK-5,P15,873,KN-B5-P15-091,信息承接,MANUSCRIPT_CORPUS_NOT_AVAILABLE_IN_CURRENT_INPUT,UNPUBLISHED
BATCH-041,20,BOOK-5,P15,874,KN-B5-P15-092,结构承接,MANUSCRIPT_CORPUS_NOT_AVAILABLE_IN_CURRENT_INPUT,UNPUBLISHED
BATCH-041,21,BOOK-5,P15,875,KN-B5-P15-093,关系承接,MANUSCRIPT_CORPUS_NOT_AVAILABLE_IN_CURRENT_INPUT,UNPUBLISHED
BATCH-041,22,BOOK-5,P15,876,KN-B5-P15-094,生物承接,MANUSCRIPT_CORPUS_NOT_AVAILABLE_IN_CURRENT_INPUT,UNPUBLISHED
BATCH-041,23,BOOK-5,P15,877,KN-B5-P15-095,文化承接,MANUSCRIPT_CORPUS_NOT_AVAILABLE_IN_CURRENT_INPUT,UNPUBLISHED
BATCH-041,24,BOOK-5,P15,878,KN-B5-P15-096,技术承接,MANUSCRIPT_CORPUS_NOT_AVAILABLE_IN_CURRENT_INPUT,UNPUBLISHED
BATCH-042,1,BOOK-5,P15,879,KN-B5-P15-097,制度承接,MANUSCRIPT_CORPUS_NOT_AVAILABLE_IN_CURRENT_INPUT,UNPUBLISHED
BATCH-042,2,BOOK-5,P15,880,KN-B5-P15-098,代际资产,MANUSCRIPT_CORPUS_NOT_AVAILABLE_IN_CURRENT_INPUT,UNPUBLISHED
BATCH-042,3,BOOK-5,P15,881,KN-B5-P15-099,选择性承接,MANUSCRIPT_CORPUS_NOT_AVAILABLE_IN_CURRENT_INPUT,UNPUBLISHED
BATCH-042,4,BOOK-5,P15,882,KN-B5-P15-100,迁移变形,MANUSCRIPT_CORPUS_NOT_AVAILABLE_IN_CURRENT_INPUT,UNPUBLISHED
BATCH-042,5,BOOK-5,P15,883,KN-B5-P15-101,继任运行,MANUSCRIPT_CORPUS_NOT_AVAILABLE_IN_CURRENT_INPUT,UNPUBLISHED
BATCH-042,6,BOOK-5,P15,884,KN-B5-P15-102,继任身份,MANUSCRIPT_CORPUS_NOT_AVAILABLE_IN_CURRENT_INPUT,UNPUBLISHED
BATCH-042,7,BOOK-5,P15,885,KN-B5-P15-103,多重继任,MANUSCRIPT_CORPUS_NOT_AVAILABLE_IN_CURRENT_INPUT,UNPUBLISHED
BATCH-042,8,BOOK-5,P15,886,KN-B5-P15-104,断裂继任,MANUSCRIPT_CORPUS_NOT_AVAILABLE_IN_CURRENT_INPUT,UNPUBLISHED
BATCH-042,9,BOOK-5,P15,887,KN-B5-P15-105,人机承接,MANUSCRIPT_CORPUS_NOT_AVAILABLE_IN_CURRENT_INPUT,UNPUBLISHED
BATCH-042,10,BOOK-5,P15,888,KN-B5-P15-106,继任边界,MANUSCRIPT_CORPUS_NOT_AVAILABLE_IN_CURRENT_INPUT,UNPUBLISHED
BATCH-042,11,BOOK-5,P15,889,KN-B5-P15-107,文明承接,MANUSCRIPT_CORPUS_NOT_AVAILABLE_IN_CURRENT_INPUT,UNPUBLISHED
BATCH-042,12,BOOK-5,P15,890,KN-B5-P15-108,制度承接,MANUSCRIPT_CORPUS_NOT_AVAILABLE_IN_CURRENT_INPUT,UNPUBLISHED
BATCH-042,13,BOOK-5,P15,891,KN-B5-P15-109,知识承接,MANUSCRIPT_CORPUS_NOT_AVAILABLE_IN_CURRENT_INPUT,UNPUBLISHED
BATCH-042,14,BOOK-5,P15,892,KN-B5-P15-110,文化承接,MANUSCRIPT_CORPUS_NOT_AVAILABLE_IN_CURRENT_INPUT,UNPUBLISHED
BATCH-042,15,BOOK-5,P15,893,KN-B5-P15-111,基础设施承接,MANUSCRIPT_CORPUS_NOT_AVAILABLE_IN_CURRENT_INPUT,UNPUBLISHED
BATCH-042,16,BOOK-5,P15,894,KN-B5-P15-112,文明遗产,MANUSCRIPT_CORPUS_NOT_AVAILABLE_IN_CURRENT_INPUT,UNPUBLISHED
BATCH-042,17,BOOK-5,P15,895,KN-B5-P15-113,文明继任,MANUSCRIPT_CORPUS_NOT_AVAILABLE_IN_CURRENT_INPUT,UNPUBLISHED
BATCH-042,18,BOOK-5,P15,896,KN-B5-P15-114,文明混合继任,MANUSCRIPT_CORPUS_NOT_AVAILABLE_IN_CURRENT_INPUT,UNPUBLISHED
BATCH-042,19,BOOK-5,P15,897,KN-B5-P15-115,人机文明档案,MANUSCRIPT_CORPUS_NOT_AVAILABLE_IN_CURRENT_INPUT,UNPUBLISHED
BATCH-042,20,BOOK-5,P15,898,KN-B5-P15-116,文明承接边界,MANUSCRIPT_CORPUS_NOT_AVAILABLE_IN_CURRENT_INPUT,UNPUBLISHED
BATCH-042,21,BOOK-5,P15,899,KN-B5-P15-117,下一运行条件,MANUSCRIPT_CORPUS_NOT_AVAILABLE_IN_CURRENT_INPUT,UNPUBLISHED
BATCH-042,22,BOOK-5,P15,900,KN-B5-P15-118,初始条件继承,MANUSCRIPT_CORPUS_NOT_AVAILABLE_IN_CURRENT_INPUT,UNPUBLISHED
BATCH-042,23,BOOK-5,P15,901,KN-B5-P15-119,继承与新生,MANUSCRIPT_CORPUS_NOT_AVAILABLE_IN_CURRENT_INPUT,UNPUBLISHED
BATCH-042,24,BOOK-5,P15,902,KN-B5-P15-120,新结构形成,MANUSCRIPT_CORPUS_NOT_AVAILABLE_IN_CURRENT_INPUT,UNPUBLISHED
BATCH-043,1,BOOK-5,P15,903,KN-B5-P15-121,新场域形成,MANUSCRIPT_CORPUS_NOT_AVAILABLE_IN_CURRENT_INPUT,UNPUBLISHED
BATCH-043,2,BOOK-5,P15,904,KN-B5-P15-122,重新激活,MANUSCRIPT_CORPUS_NOT_AVAILABLE_IN_CURRENT_INPUT,UNPUBLISHED
BATCH-043,3,BOOK-5,P15,905,KN-B5-P15-123,继任与涌现,MANUSCRIPT_CORPUS_NOT_AVAILABLE_IN_CURRENT_INPUT,UNPUBLISHED
BATCH-043,4,BOOK-5,P15,906,KN-B5-P15-124,过去进入未来,MANUSCRIPT_CORPUS_NOT_AVAILABLE_IN_CURRENT_INPUT,UNPUBLISHED
BATCH-043,5,BOOK-5,P15,907,KN-B5-P15-125,未来作为可能空间,MANUSCRIPT_CORPUS_NOT_AVAILABLE_IN_CURRENT_INPUT,UNPUBLISHED
BATCH-043,6,BOOK-5,P15,908,KN-B5-P15-126,读取仍然继续,MANUSCRIPT_CORPUS_NOT_AVAILABLE_IN_CURRENT_INPUT,UNPUBLISHED
BATCH-043,7,BOOK-5,P15,909,KN-B5-P15-127,导航仍然继续,MANUSCRIPT_CORPUS_NOT_AVAILABLE_IN_CURRENT_INPUT,UNPUBLISHED
BATCH-043,8,BOOK-5,P15,910,KN-B5-P15-128,责任跨越现在,MANUSCRIPT_CORPUS_NOT_AVAILABLE_IN_CURRENT_INPUT,UNPUBLISHED
BATCH-043,9,BOOK-5,P15,911,KN-B5-P15-129,下一现实,MANUSCRIPT_CORPUS_NOT_AVAILABLE_IN_CURRENT_INPUT,UNPUBLISHED
BATCH-043,10,BOOK-5,P15,912,KN-B5-P15-130,形成重新开始,MANUSCRIPT_CORPUS_NOT_AVAILABLE_IN_CURRENT_INPUT,UNPUBLISHED
BATCH-043,11,BOOK-5,P15,913,KN-B5-P15-131,最终问题,MANUSCRIPT_CORPUS_NOT_AVAILABLE_IN_CURRENT_INPUT,UNPUBLISHED
